CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Risk_Probability
13058.0,24,8,271.40000000000003,0,Regular,0,0.0
13059.0,249,8,183.4,2,VIP,1,1.0
13060.0,253,15,307.53000000000003,2,VIP,1,1.0
13061.0,71,10,248.61,0,Regular,0,0.0
13062.0,190,11,346.98,2,VIP,1,1.0
13064.0,12,69,1119.49,0,Regular,0,0.0
13065.0,372,14,205.86,2,VIP,1,1.0
13066.0,23,48,470.8,0,Regular,0,0.0
13067.0,81,15,115.46,0,Regular,0,0.02
13068.0,9,2,344.0,0,Regular,0,0.0
13069.0,0,425,4436.12,0,Regular,0,0.0
13070.0,191,9,228.8,2,VIP,1,1.0
13072.0,266,7,177.15,2,VIP,1,1.0
13075.0,129,22,919.61,0,Regular,1,0.99
13077.0,0,112,729.27,0,Regular,0,0.0
13078.0,2,358,12627.94,0,Regular,0,0.0
13079.0,3,6,220.1,0,Regular,0,0.0
13080.0,178,6,58.08,2,VIP,1,1.0
13081.0,11,1024,28337.38,0,Regular,0,0.0
13082.0,125,73,3613.63,0,Regular,1,0.99
13083.0,3,18,303.75,0,Regular,0,0.0
13085.0,157,22,416.08,2,VIP,1,1.0
13089.0,2,1818,58825.83,0,Regular,0,0.0
13090.0,8,155,8910.82,0,Regular,0,0.0
13091.0,27,21,345.82,0,Regular,0,0.0
13092.0,70,25,477.83,0,Regular,0,0.0
13093.0,275,159,7832.47,2,VIP,1,0.99
13094.0,20,24,1927.32,0,Regular,0,0.0
13095.0,70,6,74.39999999999999,0,Regular,0,0.0
13097.0,32,423,6010.42,0,Regular,0,0.0
13098.0,0,572,28882.44,0,Regular,0,0.0
13099.0,98,1,207.36,0,Regular,1,0.99
13101.0,233,8,101.19,2,VIP,1,1.0
13102.0,0,304,6424.09,0,Regular,0,0.0
13103.0,39,8,243.94,0,Regular,0,0.0
13104.0,2,20,1098.48,0,Regular,0,0.0
13106.0,132,1,76.5,0,Regular,1,1.0
13107.0,43,58,1531.62,0,Regular,0,0.0
13108.0,372,10,350.06,2,VIP,1,1.0
13109.0,59,47,786.54,0,Regular,0,0.0
13110.0,30,145,1488.67,0,Regular,0,0.0
13113.0,0,200,12245.96,0,Regular,0,0.0
13115.0,11,120,2294.78,0,Regular,0,0.01
13116.0,137,30,501.14,0,Regular,1,1.0
13117.0,21,76,984.91,0,Regular,0,0.0
13118.0,19,79,1197.81,0,Regular,0,0.0
13120.0,238,1,30.6,2,VIP,1,1.0
13121.0,268,50,283.73,2,VIP,1,1.0
13122.0,93,55,922.39,0,Regular,1,1.0
13124.0,89,235,3866.33,0,Regular,0,0.01
13126.0,4,140,2099.64,0,Regular,0,0.0
13127.0,77,15,259.17,0,Regular,0,0.0
13130.0,93,2,64.0,0,Regular,1,0.99
13131.0,22,44,1073.3,0,Regular,0,0.0
13132.0,261,3,77.3,2,VIP,1,0.99
13133.0,273,7,109.8,2,VIP,1,1.0
13134.0,85,98,1793.58,0,Regular,0,0.0
13135.0,196,1,3096.0,2,VIP,1,1.0
13136.0,55,127,2607.61,0,Regular,0,0.01
13137.0,10,704,3650.41,0,Regular,0,0.0
13138.0,21,63,962.39,0,Regular,0,0.0
13139.0,15,170,5064.9400000000005,0,Regular,0,0.0
13140.0,107,46,423.72,0,Regular,1,0.99
13141.0,84,135,2388.75,0,Regular,0,0.0
13142.0,18,23,307.09000000000003,0,Regular,0,0.0
13144.0,332,3,110.95,2,VIP,1,1.0
13145.0,39,6,618.52,0,Regular,0,0.0
13146.0,25,17,228.91,0,Regular,0,0.0
13147.0,9,4,712.8,0,Regular,0,0.0
13148.0,28,319,3707.12,0,Regular,0,0.0
13149.0,13,86,1676.06,0,Regular,0,0.0
13151.0,295,74,1257.87,2,VIP,1,0.99
13153.0,5,15,486.22,0,Regular,0,0.0
13155.0,32,85,971.76,0,Regular,0,0.02
13157.0,48,87,1741.22,0,Regular,0,0.0
13158.0,94,79,1201.06,0,Regular,1,0.99
13159.0,8,121,1437.85,0,Regular,0,0.0
13160.0,21,4,91.8,0,Regular,0,0.01
13161.0,312,8,112.75,2,VIP,1,1.0
13162.0,121,79,1688.29,0,Regular,1,0.99
13165.0,45,42,1021.48,0,Regular,0,0.0
13166.0,282,41,417.2,2,VIP,1,1.0
13167.0,18,65,791.33,0,Regular,0,0.0
13168.0,35,131,1319.19,0,Regular,0,0.0
13169.0,63,13,712.88,0,Regular,0,0.0
13170.0,26,32,116.01,0,Regular,0,0.0
13171.0,21,46,468.41,0,Regular,0,0.0
13173.0,3,43,353.65000000000003,0,Regular,0,0.0
13174.0,15,314,2817.03,0,Regular,0,0.0
13176.0,45,72,492.84,0,Regular,0,0.0
13177.0,64,17,282.45,0,Regular,0,0.0
13178.0,25,265,5725.47,0,Regular,0,0.0
13182.0,44,11,121.18,0,Regular,0,0.01
13183.0,7,94,3957.78,0,Regular,0,0.0
13184.0,14,181,1701.29,0,Regular,0,0.0
13185.0,267,1,71.4,2,VIP,1,1.0
13186.0,39,79,1575.89,0,Regular,0,0.0
13187.0,336,37,236.02,2,VIP,1,0.99
13188.0,10,2,114.6,0,Regular,0,0.01
13189.0,18,29,260.68,0,Regular,0,0.0
13192.0,94,63,911.94,0,Regular,1,1.0
13193.0,60,29,117.88,0,Regular,0,0.0
13194.0,135,3,60.7,0,Regular,1,1.0
13196.0,10,110,1797.78,0,Regular,0,0.0
13198.0,9,226,3401.24,0,Regular,0,0.0
13199.0,3,119,9817.12,0,Regular,0,0.0
13200.0,18,46,870.09,0,Regular,0,0.0
13203.0,9,57,869.46,0,Regular,0,0.0
13207.0,14,8,250.26,0,Regular,0,0.0
13208.0,58,149,1223.9,0,Regular,0,0.0
13209.0,29,321,5891.61,0,Regular,0,0.0
13210.0,93,22,353.48,0,Regular,1,0.99
13211.0,9,56,1197.42,0,Regular,0,0.0
13212.0,19,142,788.08,0,Regular,0,0.0
13213.0,56,90,1520.58,0,Regular,0,0.0
13216.0,267,5,333.74,2,VIP,1,1.0
13217.0,121,4,533.98,0,Regular,1,0.98
13218.0,126,5,62.64,0,Regular,1,1.0
13220.0,77,21,819.2900000000001,0,Regular,0,0.0
13221.0,239,66,847.41,2,VIP,1,1.0
13223.0,199,5,163.2,2,VIP,1,1.0
13224.0,59,108,2155.95,0,Regular,0,0.0
13225.0,2,32,6463.84,0,Regular,0,0.01
13226.0,272,16,108.21,2,VIP,1,1.0
13227.0,201,9,257.7,2,VIP,1,1.0
13228.0,80,2,358.0,0,Regular,0,0.0
13229.0,225,10,160.95,2,VIP,1,1.0
13230.0,3,611,2806.97,0,Regular,0,0.0
13232.0,12,207,1357.6,0,Regular,0,0.0
13233.0,73,43,605.12,0,Regular,0,0.0
13235.0,211,58,1031.07,2,VIP,1,1.0
13236.0,24,36,744.85,0,Regular,0,0.0
13238.0,16,31,700.73,0,Regular,0,0.0
13239.0,261,21,329.56,2,VIP,1,1.0
13240.0,95,67,663.65,0,Regular,1,0.99
13242.0,111,13,270.40000000000003,0,Regular,1,1.0
13243.0,202,58,600.07,2,VIP,1,0.99
13244.0,92,27,121.74,0,Regular,1,0.93
13245.0,50,16,430.5,0,Regular,0,0.0
13246.0,17,141,1987.3,0,Regular,0,0.0
13247.0,17,25,501.12,0,Regular,0,0.0
13248.0,124,26,465.68,0,Regular,1,0.99
13249.0,91,23,711.41,0,Regular,1,0.95
13253.0,156,36,1030.4,2,VIP,1,0.98
13255.0,8,13,399.51,0,Regular,0,0.0
13258.0,11,38,698.5799999999999,0,Regular,0,0.0
13259.0,61,87,292.32,0,Regular,0,0.0
13260.0,60,8,557.62,0,Regular,0,0.0
13261.0,268,9,944.1,2,VIP,1,0.99
13262.0,262,11,200.29,2,VIP,1,1.0
13263.0,0,1677,7454.07,0,Regular,0,0.0
13265.0,52,91,2107.66,0,Regular,0,0.0
13266.0,10,187,3834.26,0,Regular,0,0.0
13267.0,2,211,4521.49,0,Regular,0,0.0
13268.0,17,440,3214.69,0,Regular,0,0.0
13269.0,0,316,5346.2300000000005,0,Regular,0,0.0
13270.0,365,1,590.0,2,VIP,1,1.0
13271.0,36,96,217.38,0,Regular,0,0.0
13272.0,30,15,276.56,0,Regular,0,0.0
13273.0,112,16,138.98,0,Regular,1,0.99
13276.0,63,30,590.9300000000001,0,Regular,0,0.0
13277.0,15,8,258.4,0,Regular,0,0.0
13278.0,40,46,542.73,0,Regular,0,0.0
13279.0,77,9,137.75,0,Regular,0,0.0
13280.0,121,85,814.86,0,Regular,1,1.0
13282.0,17,37,1132.14,0,Regular,0,0.01
13283.0,59,7,93.66,0,Regular,0,0.0
13284.0,330,13,201.19,2,VIP,1,1.0
13285.0,22,187,2709.12,0,Regular,0,0.0
13291.0,155,42,361.11,2,VIP,1,1.0
13292.0,38,31,578.94,0,Regular,0,0.0
13294.0,189,54,873.74,2,VIP,1,1.0
13295.0,359,10,201.2,2,VIP,1,1.0
13296.0,136,5,87.4,0,Regular,1,1.0
13297.0,7,59,2089.85,0,Regular,0,0.0
13298.0,0,2,360.0,0,Regular,0,0.0
13299.0,267,5,142.5,2,VIP,1,1.0
13300.0,168,20,371.89,2,VIP,1,1.0
13301.0,103,81,618.09,0,Regular,1,0.97
13302.0,154,1,63.75,2,VIP,1,1.0
13304.0,350,21,300.42,2,VIP,1,1.0
13305.0,3,81,2000.86,0,Regular,0,0.0
13307.0,119,1,15.0,0,Regular,1,1.0
13308.0,22,54,1385.51,0,Regular,0,0.0
13309.0,6,107,1456.79,0,Regular,0,0.0
13310.0,27,72,1132.03,0,Regular,0,0.0
13311.0,3,26,598.57,0,Regular,0,0.0
13313.0,21,78,1555.3200000000002,0,Regular,0,0.0
13314.0,1,62,775.94,0,Regular,0,0.0
13316.0,36,87,5977.73,0,Regular,0,0.0
13317.0,65,124,2273.68,0,Regular,0,0.0
13318.0,0,20,640.76,0,Regular,0,0.0
13319.0,4,476,10845.55,0,Regular,0,0.0
13320.0,77,106,1548.7,0,Regular,0,0.0
13321.0,71,11,567.36,0,Regular,0,0.0
13322.0,16,25,199.48,0,Regular,0,0.01
13323.0,2,21,787.85,0,Regular,0,0.0
13324.0,35,75,7121.95,0,Regular,0,0.0
13325.0,81,12,675.3,0,Regular,0,0.01
13327.0,38,108,3627.77,0,Regular,0,0.0
13328.0,315,17,1308.48,2,VIP,1,1.0
13329.0,31,17,789.0,0,Regular,0,0.0
13330.0,92,53,1140.93,0,Regular,1,0.99
13332.0,13,21,350.90000000000003,0,Regular,0,0.0
13334.0,81,268,3536.82,0,Regular,0,0.0
13336.0,76,51,795.12,0,Regular,0,0.0
13338.0,157,19,487.02,2,VIP,1,1.0
13339.0,200,54,860.12,2,VIP,1,1.0
13340.0,44,134,10736.48,0,Regular,0,0.0
13341.0,260,42,775.85,2,VIP,1,1.0
13343.0,177,19,353.43,2,VIP,1,1.0
13344.0,67,119,2543.7200000000003,0,Regular,0,0.0
13345.0,287,20,389.5,2,VIP,1,1.0
13347.0,69,8,341.36,0,Regular,0,0.0
13348.0,63,14,233.76,0,Regular,0,0.01
13349.0,10,16,247.32,0,Regular,0,0.0
13350.0,15,40,979.12,0,Regular,0,0.0
13351.0,65,16,373.94,0,Regular,0,0.0
13352.0,59,24,397.98,0,Regular,0,0.0
13354.0,70,51,743.53,0,Regular,0,0.0
13355.0,121,32,674.7,0,Regular,1,0.99
13356.0,79,42,768.24,0,Regular,0,0.0
13357.0,256,90,609.95,2,VIP,1,0.98
13358.0,268,29,439.03,2,VIP,1,1.0
13359.0,63,23,439.56,0,Regular,0,0.0
13362.0,8,166,3090.74,0,Regular,0,0.0
13363.0,17,60,992.5,0,Regular,0,0.0
13364.0,70,10,134.96,0,Regular,0,0.0
13365.0,33,128,2225.37,0,Regular,0,0.01
13366.0,49,1,56.16,0,Regular,0,0.02
13368.0,256,29,623.4,2,VIP,1,1.0
13369.0,365,14,308.28000000000003,2,VIP,1,1.0
13370.0,371,39,754.87,2,VIP,1,0.99
13372.0,89,23,378.64,0,Regular,0,0.02
13373.0,60,158,3312.25,0,Regular,0,0.0
13375.0,88,37,778.65,0,Regular,0,0.0
13376.0,98,53,1019.76,0,Regular,1,0.98
13379.0,25,97,572.56,0,Regular,0,0.0
13381.0,31,172,3639.31,0,Regular,0,0.0
13382.0,280,15,222.99,2,VIP,1,1.0
13384.0,30,152,4151.93,0,Regular,0,0.0
13385.0,329,35,534.57,2,VIP,1,1.0
13388.0,130,35,677.1,0,Regular,1,0.99
13389.0,10,51,797.96,0,Regular,0,0.0
13390.0,74,13,544.08,0,Regular,0,0.01
13391.0,203,1,59.8,2,VIP,1,1.0
13394.0,1,155,2520.02,0,Regular,0,0.0
13395.0,184,21,307.72,2,VIP,1,1.0
13396.0,28,43,1360.99,0,Regular,0,0.0
13397.0,72,38,1544.13,0,Regular,0,0.0
13398.0,191,26,457.34,2,VIP,1,1.0
13402.0,126,39,621.23,0,Regular,1,1.0
13403.0,17,3,75.0,0,Regular,0,0.0
13404.0,0,11,252.49,0,Regular,0,0.0
13405.0,73,27,572.451,0,Regular,0,0.0
13408.0,1,478,28117.04,0,Regular,0,0.0
13410.0,23,28,1003.06,0,Regular,0,0.0
13411.0,106,18,213.55,0,Regular,1,1.0
13414.0,133,24,1390.5,0,Regular,1,1.0
13416.0,43,19,712.5,0,Regular,0,0.0
13417.0,4,28,640.83,0,Regular,0,0.0
13418.0,11,304,6127.43,0,Regular,0,0.0
13419.0,63,16,221.06,0,Regular,0,0.01
13420.0,149,8,159.85,2,VIP,1,0.99
13421.0,39,104,1851.08,0,Regular,0,0.0
13422.0,63,127,2626.3,0,Regular,0,0.01
13425.0,107,78,1624.21,0,Regular,1,0.99
13426.0,0,157,3641.32,0,Regular,0,0.0
13427.0,18,29,582.6,0,Regular,0,0.0
13428.0,9,74,218.47,0,Regular,0,0.02
13429.0,10,67,1006.8,0,Regular,0,0.0
13430.0,18,49,679.45,0,Regular,0,0.0
13431.0,66,46,1269.1,0,Regular,0,0.01
13434.0,73,10,534.24,0,Regular,0,0.0
13435.0,4,101,3809.89,0,Regular,0,0.0
13436.0,1,12,196.89,0,Regular,0,0.0
13437.0,13,167,3408.06,0,Regular,0,0.0
13439.0,254,54,283.71,2,VIP,1,1.0
13441.0,91,13,296.64,0,Regular,1,0.95
13447.0,22,59,1129.14,0,Regular,0,0.0
13448.0,16,195,3539.3700000000003,0,Regular,0,0.0
13449.0,23,19,291.88,0,Regular,0,0.0
13450.0,26,71,2043.72,0,Regular,0,0.0
13451.0,25,443,2976.15,0,Regular,0,0.0
13452.0,258,2,590.0,2,VIP,1,1.0
13453.0,165,17,356.98,2,VIP,1,1.0
13455.0,24,46,1058.34,0,Regular,0,0.0
13456.0,17,63,1766.72,0,Regular,0,0.0
13458.0,6,382,9646.57,0,Regular,0,0.0
13460.0,28,17,183.44,0,Regular,0,0.0
13461.0,38,27,1445.0,0,Regular,0,0.0
13462.0,252,9,151.5,2,VIP,1,1.0
13464.0,57,41,674.68,0,Regular,0,0.0
13466.0,183,17,307.90000000000003,2,VIP,1,1.0
13467.0,10,99,1083.71,0,Regular,0,0.0
13468.0,1,302,5704.97,0,Regular,0,0.0
13470.0,98,10,165.0,0,Regular,1,1.0
13471.0,0,260,2531.58,0,Regular,0,0.0
13473.0,60,21,422.64,0,Regular,0,0.0
13474.0,235,64,229.59,2,VIP,1,0.98
13475.0,190,86,1431.78,2,VIP,1,0.99
13476.0,178,58,1238.47,2,VIP,1,1.0
13477.0,37,79,1454.58,0,Regular,0,0.0
13479.0,200,15,300.95,2,VIP,1,1.0
13481.0,45,109,1804.56,0,Regular,0,0.0
13482.0,231,11,184.64,2,VIP,1,1.0
13483.0,65,10,140.34,0,Regular,0,0.0
13484.0,240,8,313.8,2,VIP,1,1.0
13485.0,232,23,454.24,2,VIP,1,1.0
13486.0,77,69,1122.41,0,Regular,0,0.0
13487.0,57,34,575.4,0,Regular,0,0.0
13488.0,16,422,8968.31,0,Regular,0,0.0
13489.0,104,14,449.52,0,Regular,1,1.0
13491.0,51,86,1215.82,0,Regular,0,0.01
13492.0,135,50,1269.84,0,Regular,1,0.99
13493.0,274,8,618.63,2,VIP,1,1.0
13494.0,311,18,316.26000000000005,2,VIP,1,1.0
13495.0,7,48,2044.87,0,Regular,0,0.0
13496.0,10,35,653.33,0,Regular,0,0.0
13497.0,282,19,348.05,2,VIP,1,1.0
13499.0,17,42,1159.11,0,Regular,0,0.0
13500.0,22,65,1166.77,0,Regular,0,0.0
13501.0,287,52,1340.32,2,VIP,1,1.0
13502.0,16,18,292.0,0,Regular,0,0.0
13503.0,70,17,216.85,0,Regular,0,0.0
13504.0,63,22,295.93,0,Regular,0,0.0
13505.0,72,215,4393.63,0,Regular,0,0.0
13506.0,315,26,458.52,2,VIP,1,1.0
13507.0,2,162,2479.16,0,Regular,0,0.0
13508.0,243,12,110.97,2,VIP,1,1.0
13509.0,8,44,979.72,0,Regular,0,0.0
13510.0,0,115,1791.56,0,Regular,0,0.0
13512.0,260,15,251.21,2,VIP,1,0.99
13513.0,126,10,205.1,0,Regular,1,1.0
13514.0,73,4,152.20000000000002,0,Regular,0,0.02
13515.0,72,59,891.12,0,Regular,0,0.0
13516.0,20,44,1389.41,0,Regular,0,0.0
13517.0,59,141,2128.42,0,Regular,0,0.0
13518.0,85,38,659.44,0,Regular,0,0.0
13519.0,77,8,122.75,0,Regular,0,0.01
13520.0,58,93,3624.35,0,Regular,0,0.0
13521.0,0,436,1093.65,0,Regular,0,0.0
13522.0,29,5,125.8,0,Regular,0,0.0
13523.0,32,172,3964.88,0,Regular,0,0.0
13524.0,40,27,680.1800000000001,0,Regular,0,0.0
13525.0,14,6,628.78,0,Regular,0,0.0
13527.0,33,223,2287.51,0,Regular,0,0.0
13529.0,78,15,307.76,0,Regular,0,0.0
13531.0,204,22,483.8,2,VIP,1,1.0
13532.0,33,66,210.31,0,Regular,0,0.0
13533.0,182,76,270.79,2,VIP,1,1.0
13534.0,1,296,5870.08,0,Regular,0,0.0
13536.0,0,179,3448.29,0,Regular,0,0.0
13538.0,42,25,1280.85,0,Regular,0,0.01
13539.0,85,37,631.34,0,Regular,0,0.01
13544.0,39,87,291.41,0,Regular,0,0.0
13546.0,11,98,626.99,0,Regular,0,0.0
13548.0,95,124,682.41,0,Regular,1,0.96
13549.0,25,51,918.2,0,Regular,0,0.0
13551.0,318,4,91.8,2,VIP,1,1.0
13552.0,65,109,3740.07,0,Regular,0,0.0
13555.0,73,136,4149.28,0,Regular,0,0.0
13557.0,27,34,584.0600000000001,0,Regular,0,0.0
13558.0,5,175,605.06,0,Regular,0,0.0
13560.0,6,33,174.37,0,Regular,0,0.01
13561.0,215,14,141.86,2,VIP,1,1.0
13562.0,81,82,1799.3300000000002,0,Regular,0,0.0
13563.0,83,49,777.53,0,Regular,0,0.0
13564.0,143,83,1749.02,0,Regular,1,0.98
13565.0,18,38,240.22,0,Regular,0,0.0
13566.0,40,176,874.71,0,Regular,0,0.0
13568.0,172,44,192.85,2,VIP,1,1.0
13569.0,16,85,373.75,0,Regular,0,0.0
13570.0,242,27,239.49,2,VIP,1,1.0
13571.0,12,341,2092.32,0,Regular,0,0.0
13572.0,205,33,1384.25,2,VIP,1,0.98
13573.0,49,26,294.40000000000003,0,Regular,0,0.0
13575.0,22,46,732.07,0,Regular,0,0.0
13576.0,9,126,6717.34,0,Regular,0,0.0
13577.0,24,83,1687.6,0,Regular,0,0.0
13579.0,14,23,467.04,0,Regular,0,0.0
13581.0,308,10,118.0,2,VIP,1,1.0
13583.0,155,53,781.03,2,VIP,1,1.0
13584.0,306,24,142.4,2,VIP,1,1.0
13587.0,63,8,712.4,0,Regular,0,0.0
13588.0,15,174,2478.95,0,Regular,0,0.0
13589.0,14,21,379.65,0,Regular,0,0.0
13590.0,10,87,1981.92,0,Regular,0,0.0
13591.0,64,58,1117.13,0,Regular,0,0.02
13592.0,35,16,247.96,0,Regular,0,0.0
13593.0,107,128,2037.08,0,Regular,1,1.0
13594.0,52,26,396.97,0,Regular,0,0.0
13596.0,5,166,697.04,0,Regular,0,0.0
13598.0,46,40,180.17,0,Regular,0,0.0
13599.0,0,247,5153.67,0,Regular,0,0.0
13600.0,311,19,219.52,2,VIP,1,1.0
13601.0,44,99,693.32,0,Regular,0,0.0
13602.0,64,23,428.89,0,Regular,0,0.0
13603.0,25,27,164.34,0,Regular,0,0.0
13606.0,28,43,280.54,0,Regular,0,0.0
13607.0,39,98,678.01,0,Regular,0,0.0
13610.0,11,226,1131.88,0,Regular,0,0.0
13611.0,88,74,1171.8,0,Regular,0,0.02
13614.0,23,201,1610.46,0,Regular,0,0.0
13615.0,318,23,417.69,2,VIP,1,1.0
13617.0,39,44,544.18,0,Regular,0,0.0
13618.0,173,13,177.34,2,VIP,1,1.0
13621.0,116,19,213.85,0,Regular,1,1.0
13623.0,30,81,747.78,0,Regular,0,0.0
13626.0,252,19,257.23,2,VIP,1,1.0
13627.0,58,92,1638.47,0,Regular,0,0.0
13629.0,22,59,7792.36,0,Regular,0,0.0
13630.0,4,71,2031.78,0,Regular,0,0.0
13631.0,99,11,3070.42,0,Regular,1,0.98
13632.0,24,146,2121.27,0,Regular,0,0.0
13634.0,32,188,1575.16,0,Regular,0,0.0
13635.0,67,62,1071.03,0,Regular,0,0.0
13636.0,36,63,949.12,0,Regular,0,0.0
13637.0,51,101,810.5,0,Regular,0,0.0
13638.0,15,8,122.64,0,Regular,0,0.01
13639.0,73,40,1033.34,0,Regular,0,0.0
13642.0,215,66,354.8,2,VIP,1,1.0
13643.0,30,28,519.44,0,Regular,0,0.0
13644.0,15,146,2624.26,0,Regular,0,0.0
13645.0,119,5,252.1,0,Regular,1,0.99
13647.0,9,79,1678.12,0,Regular,0,0.01
13649.0,256,23,346.6,2,VIP,1,1.0
13650.0,16,96,1836.34,0,Regular,0,0.0
13651.0,34,6,94.2,0,Regular,0,0.0
13652.0,45,63,1095.08,0,Regular,0,0.0
13654.0,42,166,2707.33,0,Regular,0,0.0
13655.0,113,56,932.97,0,Regular,1,1.0
13656.0,164,49,379.65,2,VIP,1,1.0
13657.0,10,16,382.14,0,Regular,0,0.0
13658.0,9,108,2639.17,0,Regular,0,0.0
13659.0,205,104,1573.2,2,VIP,1,1.0
13662.0,85,53,897.76,0,Regular,0,0.0
13663.0,178,13,189.47,2,VIP,1,1.0
13666.0,59,12,84.65,0,Regular,0,0.04
13667.0,148,87,305.02,2,VIP,1,1.0
13668.0,2,470,6363.59,0,Regular,0,0.0
13669.0,50,9,218.55,0,Regular,0,0.0
13670.0,74,25,349.7,0,Regular,0,0.0
13672.0,300,6,186.39,2,VIP,1,1.0
13673.0,18,65,396.92,0,Regular,0,0.0
13675.0,150,25,486.8200000000001,2,VIP,1,1.0
13678.0,151,16,232.6,2,VIP,1,1.0
13680.0,0,195,3722.42,0,Regular,0,0.0
13681.0,17,57,827.83,0,Regular,0,0.0
13682.0,186,3,59.5,2,VIP,1,1.0
13684.0,285,30,67.23,2,VIP,1,1.0
13685.0,2,39,3119.44,0,Regular,0,0.0
13686.0,182,8,72.0,2,VIP,1,1.0
13689.0,62,6,910.0,0,Regular,0,0.0
13690.0,58,9,172.25,0,Regular,0,0.0
13692.0,24,53,1488.32,0,Regular,0,0.0
13694.0,3,568,65039.62,0,Regular,0,0.0
13695.0,30,90,2504.13,0,Regular,0,0.0
13697.0,38,12,151.3,0,Regular,0,0.01
13699.0,154,14,308.58000000000004,2,VIP,1,1.0
13700.0,25,197,2265.12,0,Regular,0,0.0
13703.0,317,1,99.5,2,VIP,1,1.0
13704.0,4,134,2308.06,0,Regular,0,0.0
13705.0,7,28,711.86,0,Regular,0,0.0
13706.0,302,20,330.79,2,VIP,1,1.0
13707.0,266,48,806.41,2,VIP,1,1.0
13708.0,270,51,296.88,2,VIP,1,1.0
13709.0,3,336,6328.05,0,Regular,0,0.0
13710.0,31,8,180.48,0,Regular,0,0.01
13711.0,218,13,252.06,2,VIP,1,1.0
13712.0,246,10,228.84,2,VIP,1,1.0
13715.0,280,105,1079.34,2,VIP,1,1.0
13716.0,268,21,138.28,2,VIP,1,1.0
13717.0,31,102,1445.01,0,Regular,0,0.0
13718.0,245,12,306.55,2,VIP,1,1.0
13719.0,14,60,1041.68,0,Regular,0,0.0
13720.0,116,43,799.9,0,Regular,1,1.0
13721.0,35,28,524.14,0,Regular,0,0.0
13722.0,131,85,2375.41,0,Regular,1,0.96
13723.0,216,6,199.85,2,VIP,1,1.0
13725.0,49,104,1980.56,0,Regular,0,0.0
13726.0,38,42,1079.66,0,Regular,0,0.0
13727.0,28,20,333.48,0,Regular,0,0.0
13728.0,36,63,1016.14,0,Regular,0,0.0
13730.0,135,43,752.6,0,Regular,1,1.0
13731.0,218,38,610.59,2,VIP,1,0.99
13732.0,27,33,491.86,0,Regular,0,0.0
13735.0,24,196,2885.24,0,Regular,0,0.0
13736.0,4,191,731.9,0,Regular,0,0.0
13737.0,199,30,339.6,2,VIP,1,0.99
13739.0,17,3,216.9,0,Regular,0,0.0
13740.0,240,23,350.75,2,VIP,1,1.0
13741.0,71,34,668.4300000000001,0,Regular,0,0.0
13742.0,16,321,3131.02,0,Regular,0,0.0
13743.0,2,41,1341.6,0,Regular,0,0.0
13744.0,94,72,1156.36,0,Regular,1,1.0
13745.0,161,25,300.04,2,VIP,1,1.0
13747.0,373,1,79.6,2,VIP,1,1.0
13748.0,95,28,948.25,0,Regular,1,0.94
13750.0,53,24,1647.26,0,Regular,0,0.0
13751.0,287,9,296.25,2,VIP,1,0.99
13752.0,123,76,1186.28,0,Regular,1,0.99
13753.0,287,35,741.26,2,VIP,1,0.99
13754.0,151,12,282.6,2,VIP,1,1.0
13755.0,3,342,2161.35,0,Regular,0,0.01
13756.0,1,142,5189.52,0,Regular,0,0.0
13758.0,11,117,3190.55,0,Regular,0,0.0
13759.0,32,25,659.4100000000001,0,Regular,0,0.01
13760.0,53,57,286.79,0,Regular,0,0.0
13761.0,49,70,1070.65,0,Regular,0,0.0
13762.0,218,7,306.72,2,VIP,1,1.0
13763.0,62,15,1714.96,0,Regular,0,0.0
13764.0,70,208,1521.76,0,Regular,0,0.0
13767.0,1,368,17220.36,0,Regular,0,0.0
13769.0,1,135,2796.51,0,Regular,0,0.0
13771.0,63,119,2634.45,0,Regular,0,0.0
13772.0,33,177,1132.13,0,Regular,0,0.01
13774.0,81,22,345.0,0,Regular,0,0.0
13777.0,0,197,25977.16,0,Regular,0,0.0
13778.0,102,9,178.7,0,Regular,1,1.0
13780.0,6,57,360.01,0,Regular,0,0.0
13781.0,250,17,127.84,2,VIP,1,0.99
13782.0,12,115,912.0,0,Regular,0,0.0
13784.0,9,31,2462.79,0,Regular,0,0.0
13786.0,366,7,230.4,2,VIP,1,1.0
13787.0,75,31,309.04,0,Regular,0,0.0
13790.0,3,45,348.79999999999995,0,Regular,0,0.0
13791.0,127,11,1516.0,0,Regular,1,0.99
13792.0,65,13,195.55,0,Regular,0,0.01
13798.0,0,349,37153.85,0,Regular,0,0.0
13799.0,116,39,688.86,0,Regular,1,0.99
13800.0,309,33,558.32,2,VIP,1,1.0
13801.0,66,23,324.8,0,Regular,0,0.01
13802.0,138,60,4599.42,0,Regular,1,0.96
13803.0,254,17,277.07,2,VIP,1,1.0
13804.0,30,137,2635.79,0,Regular,0,0.0
13805.0,51,13,924.6,0,Regular,0,0.0
13806.0,63,10,256.38,0,Regular,0,0.0
13807.0,366,7,112.6,2,VIP,1,1.0
13808.0,5,76,1747.66,0,Regular,0,0.0
13809.0,304,12,155.05,2,VIP,1,1.0
13810.0,28,35,1499.01,0,Regular,0,0.0
13811.0,183,13,814.5,2,VIP,1,1.0
13812.0,41,36,539.0,0,Regular,0,0.0
13813.0,39,69,1366.86,0,Regular,0,0.0
